dataset,trajectory,num_points,threshold,split,status,error,pkl_path
recon,jackal_2019-09-19-14-19-01_16_r01,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-19-01_16_r01/traj_data.pkl
recon,jackal_2019-09-19-14-20-40_0_r00,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-20-40_0_r00/traj_data.pkl
recon,jackal_2019-09-19-14-20-40_0_r01,98,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-20-40_0_r01/traj_data.pkl
recon,jackal_2019-09-19-14-20-40_0_r02,86,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-20-40_0_r02/traj_data.pkl
recon,jackal_2019-09-19-14-22-19_0_r00,82,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-22-19_0_r00/traj_data.pkl
recon,jackal_2019-09-19-14-22-19_0_r01,61,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-22-19_0_r01/traj_data.pkl
recon,jackal_2019-09-19-14-23-19_1_r00,30,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-23-19_1_r00/traj_data.pkl
recon,jackal_2019-09-19-14-23-19_1_r01,24,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-23-19_1_r01/traj_data.pkl
recon,jackal_2019-09-19-14-23-19_1_r02,86,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-23-19_1_r02/traj_data.pkl
recon,jackal_2019-09-19-14-24-19_2_r00,43,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-24-19_2_r00/traj_data.pkl
recon,jackal_2019-09-19-14-24-19_2_r01,139,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-24-19_2_r01/traj_data.pkl
recon,jackal_2019-09-19-14-25-19_3_r00,60,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-25-19_3_r00/traj_data.pkl
recon,jackal_2019-09-19-14-25-19_3_r01,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-25-19_3_r01/traj_data.pkl
recon,jackal_2019-09-19-14-26-19_4_r01,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-26-19_4_r01/traj_data.pkl
recon,jackal_2019-09-19-14-26-19_4_r02,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-26-19_4_r02/traj_data.pkl
recon,jackal_2019-09-19-14-26-19_4_r03,193,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-26-19_4_r03/traj_data.pkl
recon,jackal_2019-09-19-14-27-19_5_r00,66,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-27-19_5_r00/traj_data.pkl
recon,jackal_2019-09-19-14-27-19_5_r01,54,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-27-19_5_r01/traj_data.pkl
recon,jackal_2019-09-19-14-28-19_6_r00,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-28-19_6_r00/traj_data.pkl
recon,jackal_2019-09-19-14-28-19_6_r01,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-28-19_6_r01/traj_data.pkl
recon,jackal_2019-09-19-14-28-19_6_r02,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-28-19_6_r02/traj_data.pkl
recon,jackal_2019-09-19-14-28-19_6_r03,123,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-28-19_6_r03/traj_data.pkl
recon,jackal_2019-09-19-14-29-19_7_r00,128,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-29-19_7_r00/traj_data.pkl
recon,jackal_2019-09-19-14-29-19_7_r01,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-29-19_7_r01/traj_data.pkl
recon,jackal_2019-09-19-14-29-19_7_r02,18,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-29-19_7_r02/traj_data.pkl
recon,jackal_2019-09-19-14-30-19_8_r00,41,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-30-19_8_r00/traj_data.pkl
recon,jackal_2019-09-19-14-30-19_8_r01,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-30-19_8_r01/traj_data.pkl
recon,jackal_2019-09-19-14-30-19_8_r02,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-30-19_8_r02/traj_data.pkl
recon,jackal_2019-09-19-14-30-19_8_r03,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-30-19_8_r03/traj_data.pkl
recon,jackal_2019-09-19-14-30-19_8_r04,3,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-30-19_8_r04/traj_data.pkl
recon,jackal_2019-09-19-14-30-19_8_r05,3,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-30-19_8_r05/traj_data.pkl
recon,jackal_2019-09-19-14-31-19_9_r00,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-31-19_9_r00/traj_data.pkl
recon,jackal_2019-09-19-14-31-19_9_r01,79,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-31-19_9_r01/traj_data.pkl
recon,jackal_2019-09-19-14-31-19_9_r02,20,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-31-19_9_r02/traj_data.pkl
recon,jackal_2019-09-19-14-31-19_9_r03,29,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-31-19_9_r03/traj_data.pkl
recon,jackal_2019-09-19-14-32-19_10_r00,70,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-32-19_10_r00/traj_data.pkl
recon,jackal_2019-09-19-14-32-19_10_r01,71,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-32-19_10_r01/traj_data.pkl
recon,jackal_2019-09-19-14-32-19_10_r02,130,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-32-19_10_r02/traj_data.pkl
recon,jackal_2019-09-19-14-33-19_11_r00,62,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-33-19_11_r00/traj_data.pkl
recon,jackal_2019-09-19-14-34-19_12_r00,14,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-34-19_12_r00/traj_data.pkl
recon,jackal_2019-09-19-14-34-19_12_r01,82,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-34-19_12_r01/traj_data.pkl
recon,jackal_2019-09-19-14-34-19_12_r02,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-34-19_12_r02/traj_data.pkl
recon,jackal_2019-09-19-14-34-19_12_r03,122,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-34-19_12_r03/traj_data.pkl
recon,jackal_2019-09-19-14-35-19_13_r00,43,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-35-19_13_r00/traj_data.pkl
recon,jackal_2019-09-19-14-35-19_13_r01,41,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-35-19_13_r01/traj_data.pkl
recon,jackal_2019-09-19-14-36-19_14_r00,59,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-36-19_14_r00/traj_data.pkl
recon,jackal_2019-09-19-14-36-19_14_r01,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-36-19_14_r01/traj_data.pkl
recon,jackal_2019-09-19-14-36-19_14_r02,26,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-36-19_14_r02/traj_data.pkl
recon,jackal_2019-09-19-14-36-19_14_r03,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-36-19_14_r03/traj_data.pkl
recon,jackal_2019-09-19-14-37-19_15_r00,72,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-37-19_15_r00/traj_data.pkl
recon,jackal_2019-09-19-14-37-19_15_r01,42,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-37-19_15_r01/traj_data.pkl
recon,jackal_2019-09-19-14-37-19_15_r02,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-37-19_15_r02/traj_data.pkl
recon,jackal_2019-09-19-14-37-19_15_r03,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-37-19_15_r03/traj_data.pkl
recon,jackal_2019-09-19-14-38-19_16_r00,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-38-19_16_r00/traj_data.pkl
recon,jackal_2019-09-19-14-38-19_16_r01,50,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-38-19_16_r01/traj_data.pkl
recon,jackal_2019-09-19-14-38-19_16_r02,69,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-38-19_16_r02/traj_data.pkl
recon,jackal_2019-09-19-14-39-19_17_r00,82,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-39-19_17_r00/traj_data.pkl
recon,jackal_2019-09-19-14-39-19_17_r01,159,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-39-19_17_r01/traj_data.pkl
recon,jackal_2019-09-19-14-40-19_18_r00,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-40-19_18_r00/traj_data.pkl
recon,jackal_2019-09-19-14-40-19_18_r01,16,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-40-19_18_r01/traj_data.pkl
recon,jackal_2019-09-19-14-40-19_18_r02,53,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-40-19_18_r02/traj_data.pkl
recon,jackal_2019-09-19-14-41-19_19_r00,93,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-41-19_19_r00/traj_data.pkl
recon,jackal_2019-09-19-14-41-19_19_r01,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-41-19_19_r01/traj_data.pkl
recon,jackal_2019-09-19-14-41-19_19_r02,22,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-41-19_19_r02/traj_data.pkl
recon,jackal_2019-09-19-14-41-19_19_r03,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-41-19_19_r03/traj_data.pkl
recon,jackal_2019-09-19-14-42-19_20_r00,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-42-19_20_r00/traj_data.pkl
recon,jackal_2019-09-19-14-42-19_20_r01,53,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-42-19_20_r01/traj_data.pkl
recon,jackal_2019-09-19-14-42-19_20_r02,24,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-42-19_20_r02/traj_data.pkl
recon,jackal_2019-09-19-14-42-19_20_r03,52,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-42-19_20_r03/traj_data.pkl
recon,jackal_2019-09-19-14-44-24_0_r00,45,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-44-24_0_r00/traj_data.pkl
recon,jackal_2019-09-19-14-44-24_0_r01,62,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-44-24_0_r01/traj_data.pkl
recon,jackal_2019-09-19-14-44-24_0_r02,104,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-44-24_0_r02/traj_data.pkl
recon,jackal_2019-09-19-14-45-24_1_r00,37,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-45-24_1_r00/traj_data.pkl
recon,jackal_2019-09-19-14-45-24_1_r01,97,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-45-24_1_r01/traj_data.pkl
recon,jackal_2019-09-19-14-46-24_2_r00,15,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-46-24_2_r00/traj_data.pkl
recon,jackal_2019-09-19-14-46-24_2_r01,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-46-24_2_r01/traj_data.pkl
recon,jackal_2019-09-19-14-46-24_2_r02,177,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-46-24_2_r02/traj_data.pkl
recon,jackal_2019-09-19-14-47-24_3_r00,56,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-47-24_3_r00/traj_data.pkl
recon,jackal_2019-09-19-14-47-24_3_r01,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-47-24_3_r01/traj_data.pkl
recon,jackal_2019-09-19-14-48-24_4_r00,110,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-48-24_4_r00/traj_data.pkl
recon,jackal_2019-09-19-14-48-24_4_r01,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-48-24_4_r01/traj_data.pkl
recon,jackal_2019-09-19-14-48-24_4_r02,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-48-24_4_r02/traj_data.pkl
recon,jackal_2019-09-19-14-49-24_5_r00,61,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-49-24_5_r00/traj_data.pkl
recon,jackal_2019-09-19-14-49-24_5_r01,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-49-24_5_r01/traj_data.pkl
recon,jackal_2019-09-19-14-49-24_5_r02,33,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-49-24_5_r02/traj_data.pkl
recon,jackal_2019-09-19-14-50-24_6_r00,105,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-50-24_6_r00/traj_data.pkl
recon,jackal_2019-09-19-14-50-24_6_r01,26,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-50-24_6_r01/traj_data.pkl
recon,jackal_2019-09-19-14-51-24_7_r00,31,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-51-24_7_r00/traj_data.pkl
recon,jackal_2019-09-19-14-51-24_7_r01,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-51-24_7_r01/traj_data.pkl
recon,jackal_2019-09-19-14-51-24_7_r02,48,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-51-24_7_r02/traj_data.pkl
recon,jackal_2019-09-19-14-51-24_7_r03,28,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-51-24_7_r03/traj_data.pkl
recon,jackal_2019-09-19-14-52-24_8_r00,30,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-52-24_8_r00/traj_data.pkl
recon,jackal_2019-09-19-14-52-24_8_r01,30,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-52-24_8_r01/traj_data.pkl
recon,jackal_2019-09-19-14-52-24_8_r02,28,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-52-24_8_r02/traj_data.pkl
recon,jackal_2019-09-19-14-52-24_8_r03,39,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-52-24_8_r03/traj_data.pkl
recon,jackal_2019-09-19-14-52-24_8_r04,50,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-52-24_8_r04/traj_data.pkl
recon,jackal_2019-09-19-14-53-24_9_r00,8,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-53-24_9_r00/traj_data.pkl
recon,jackal_2019-09-19-14-53-24_9_r01,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-53-24_9_r01/traj_data.pkl
recon,jackal_2019-09-19-14-53-24_9_r02,15,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-14-53-24_9_r02/traj_data.pkl
recon,jackal_2019-09-19-15-04-44_0_r00,18,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-04-44_0_r00/traj_data.pkl
recon,jackal_2019-09-19-15-04-44_0_r01,44,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-04-44_0_r01/traj_data.pkl
recon,jackal_2019-09-19-15-04-44_0_r02,278,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-04-44_0_r02/traj_data.pkl
recon,jackal_2019-09-19-15-07-10_0_r00,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-07-10_0_r00/traj_data.pkl
recon,jackal_2019-09-19-15-07-35_0_r00,120,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-07-35_0_r00/traj_data.pkl
recon,jackal_2019-09-19-15-09-57_0_r00,56,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-09-57_0_r00/traj_data.pkl
recon,jackal_2019-09-19-15-09-57_0_r01,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-09-57_0_r01/traj_data.pkl
recon,jackal_2019-09-19-15-09-57_0_r02,48,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-09-57_0_r02/traj_data.pkl
recon,jackal_2019-09-19-15-10-57_1_r00,10,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-10-57_1_r00/traj_data.pkl
recon,jackal_2019-09-19-15-10-57_1_r01,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-10-57_1_r01/traj_data.pkl
recon,jackal_2019-09-19-15-10-57_1_r02,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-10-57_1_r02/traj_data.pkl
recon,jackal_2019-09-19-15-10-57_1_r03,9,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-10-57_1_r03/traj_data.pkl
recon,jackal_2019-09-19-15-10-57_1_r04,179,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-10-57_1_r04/traj_data.pkl
recon,jackal_2019-09-19-15-11-57_2_r00,2,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-11-57_2_r00/traj_data.pkl
recon,jackal_2019-09-19-15-11-57_2_r01,36,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-11-57_2_r01/traj_data.pkl
recon,jackal_2019-09-19-15-11-57_2_r02,49,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-11-57_2_r02/traj_data.pkl
recon,jackal_2019-09-19-15-12-57_3_r00,100,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-12-57_3_r00/traj_data.pkl
recon,jackal_2019-09-19-15-12-57_3_r01,6,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-12-57_3_r01/traj_data.pkl
recon,jackal_2019-09-19-15-13-57_4_r00,13,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-13-57_4_r00/traj_data.pkl
recon,jackal_2019-09-19-15-13-57_4_r01,11,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-13-57_4_r01/traj_data.pkl
recon,jackal_2019-09-19-15-13-57_4_r02,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-13-57_4_r02/traj_data.pkl
recon,jackal_2019-09-19-15-13-57_4_r03,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-13-57_4_r03/traj_data.pkl
recon,jackal_2019-09-19-15-13-57_4_r04,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-13-57_4_r04/traj_data.pkl
recon,jackal_2019-09-19-15-13-57_4_r05,54,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-13-57_4_r05/traj_data.pkl
recon,jackal_2019-09-19-15-15-15_0_r00,24,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-15-15_0_r00/traj_data.pkl
recon,jackal_2019-09-19-15-15-15_0_r01,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-15-15_0_r01/traj_data.pkl
recon,jackal_2019-09-19-15-15-15_0_r02,21,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-15-15_0_r02/traj_data.pkl
recon,jackal_2019-09-19-15-15-15_0_r03,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-15-15_0_r03/traj_data.pkl
recon,jackal_2019-09-19-15-15-15_0_r04,24,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-15-15_0_r04/traj_data.pkl
recon,jackal_2019-09-19-15-15-15_0_r05,28,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-15-15_0_r05/traj_data.pkl
recon,jackal_2019-09-19-15-16-15_1_r00,40,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-16-15_1_r00/traj_data.pkl
recon,jackal_2019-09-19-15-16-15_1_r01,25,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-16-15_1_r01/traj_data.pkl
recon,jackal_2019-09-19-15-16-15_1_r02,54,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-16-15_1_r02/traj_data.pkl
recon,jackal_2019-09-19-15-17-34_0_r00,21,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-17-34_0_r00/traj_data.pkl
recon,jackal_2019-09-19-15-17-34_0_r01,12,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-17-34_0_r01/traj_data.pkl
recon,jackal_2019-09-19-15-17-34_0_r02,35,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-17-34_0_r02/traj_data.pkl
recon,jackal_2019-09-19-15-17-34_0_r03,161,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-17-34_0_r03/traj_data.pkl
recon,jackal_2019-09-19-15-18-34_1_r00,70,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-18-34_1_r00/traj_data.pkl
recon,jackal_2019-09-19-15-18-34_1_r01,23,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-18-34_1_r01/traj_data.pkl
recon,jackal_2019-09-19-15-19-34_2_r00,17,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-19-34_2_r00/traj_data.pkl
recon,jackal_2019-09-19-15-19-34_2_r01,15,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-19-34_2_r01/traj_data.pkl
recon,jackal_2019-09-19-15-19-34_2_r02,20,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-19-34_2_r02/traj_data.pkl
recon,jackal_2019-09-19-15-19-34_2_r03,7,20,test,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-19-34_2_r03/traj_data.pkl
recon,jackal_2019-09-19-15-19-34_2_r04,38,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-19-34_2_r04/traj_data.pkl
recon,jackal_2019-09-19-15-19-34_2_r05,57,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-19-34_2_r05/traj_data.pkl
recon,jackal_2019-09-19-15-20-34_3_r00,58,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-20-34_3_r00/traj_data.pkl
recon,jackal_2019-09-19-15-20-34_3_r01,50,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-20-34_3_r01/traj_data.pkl
recon,jackal_2019-09-19-15-21-34_4_r00,50,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-21-34_4_r00/traj_data.pkl
recon,jackal_2019-09-19-15-21-34_4_r01,90,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-21-34_4_r01/traj_data.pkl
recon,jackal_2019-09-19-15-22-34_5_r00,46,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-22-34_5_r00/traj_data.pkl
recon,jackal_2019-09-19-15-22-34_5_r01,100,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-22-34_5_r01/traj_data.pkl
recon,jackal_2019-09-19-15-22-34_5_r02,28,20,train,ok,,/root/data1/visualnav-transformer_4_60/datasets/recon/jackal_2019-09-19-15-22-34_5_r02/traj_data.pkl
